"id","vid","relation","official"
v48089,v42068,ser,true
v48090,v42068,par,true
v48096,v39597,preq,true
v48101,v48086,ser,true
v48104,v11827,char,false
v48104,v55505,char,false
v48114,v52187,side,true
v48120,v67,char,false
v48120,v11182,char,false
v48121,v7337,preq,true
v48124,v44524,alt,true
v48134,v32416,alt,true
v48136,v32416,seq,true
v48139,v37473,preq,true
v48157,v46508,preq,true
v48159,v48161,seq,true
v48161,v39587,ser,true
v48161,v48159,preq,true
v48182,v48232,ser,true
v48182,v48234,ser,true
v48184,v47187,ser,true
v48186,v48187,seq,true
v48187,v48186,preq,true
v48198,v33574,par,true
v48213,v39021,par,true
v48227,v18429,preq,true
v48227,v41816,seq,true
v48232,v48182,ser,true
v48234,v48182,ser,true
v48237,v44255,char,true
v48237,v52737,char,true
v48237,v53461,char,true
v48237,v54674,seq,true
v48241,v39039,ser,true
v48241,v40431,ser,true
v48241,v40432,ser,true
v48241,v40434,ser,true
v48241,v40441,ser,true
v48241,v40445,ser,true
v48254,v51478,ser,true
v48254,v53201,ser,true
v48255,v17262,char,true
v48258,v46061,preq,true
v48262,v61011,alt,true
v48266,v487,alt,false
v48269,v28943,seq,true
v48269,v48513,side,true
v48279,v46894,ser,true
v48279,v48280,ser,true
v48280,v48279,ser,true
v48281,v36229,preq,true
v48281,v52440,seq,true
v48291,v16320,char,true
v48291,v16395,char,true
v48291,v16479,char,true
v48291,v18757,char,true
v48291,v19470,char,true
v48291,v20909,char,true
v48291,v21353,char,true
v48291,v22190,char,true
v48291,v22205,char,true
v48291,v46150,char,true
v48291,v46155,char,true
v48291,v50423,char,true
v48292,v35680,char,true
v48304,v28157,preq,false
v48312,v47708,set,true
v48315,v28103,char,true
v48316,v21905,alt,false
v48317,v21905,preq,false
v48320,v1171,par,false
v48322,v38,par,false
v48323,v1171,par,false
v48324,v1170,par,false
v48325,v1153,par,false
v48326,v1152,par,false
v48327,v1170,par,false
v48331,v1152,par,false
v48332,v1153,par,false
v48333,v1153,par,false
v48336,v1325,par,false
v48337,v1153,par,false
v48338,v1171,par,false
v48339,v1949,preq,false
v48350,v46682,ser,true
v48350,v48352,ser,true
v48352,v48350,ser,true
v48352,v48354,ser,true
v48354,v48352,ser,true
v48354,v48355,ser,true
v48355,v48354,ser,true
v48358,v46682,ser,true
v48366,v27320,ser,true
v48373,v57078,seq,true
v48380,v48381,preq,true
v48381,v48380,seq,true
v48385,v9119,preq,true
v48387,v21469,ser,true
v48388,v48389,ser,true
v48389,v48388,ser,true
v48389,v48390,ser,true
v48390,v48389,ser,true
v48390,v48391,ser,true
v48391,v48390,ser,true
v48392,v28868,preq,true
v48393,v27022,preq,true
v48393,v48394,seq,true
v48394,v48393,preq,true
v48404,v48405,ser,true
v48405,v48404,ser,true
v48407,v49337,ser,true
v48409,v11821,set,true
v48410,v11821,set,true
v48412,v17748,seq,true
v48414,v32979,set,true
v48414,v53795,set,true
v48419,v54776,set,true
v48419,v55899,char,true
v48419,v60462,char,true
v48420,v53208,fan,true
v48424,v18379,char,false
v48444,v43053,preq,true
v48444,v52214,seq,true
v48448,v44432,preq,true
v48448,v51968,seq,true
v48457,v33520,alt,true
v48459,v33051,ser,true
v48460,v25615,ser,true
v48462,v43748,orig,true
v48463,v49440,seq,true
v48475,v48478,char,true
v48478,v48475,char,true
v48485,v16617,alt,true
v48491,v48500,seq,true
v48493,v6105,side,true
v48500,v48491,preq,true
v48508,v38695,preq,true
v48511,v16525,alt,true
v48513,v48269,par,true
v48523,v46851,char,true
v48534,v1325,par,false
v48535,v1171,par,false
v48536,v48537,set,true
v48537,v48536,set,true
v48551,v49395,seq,true
v48552,v28261,orig,true
v48567,v37519,preq,true
v48569,v1014,alt,false
v48570,v41791,preq,true
v48573,v34778,seq,true
v48575,v36696,preq,true
v48575,v54492,seq,true
v48588,v54046,preq,true
v48594,v52822,ser,true
v48612,v12759,ser,true
v48612,v13324,seq,true
v48619,v11383,preq,true
v48622,v35134,preq,true
v48623,v8462,char,false
v48623,v10126,char,false
v48628,v14222,ser,true
v48629,v40371,seq,true
v48630,v26339,ser,true
v48642,v56748,char,true
v48659,v24686,char,true
v48659,v25060,char,true
v48662,v25060,char,true
v48670,v1356,char,false
v48670,v48759,ser,true
v48670,v51772,char,false
v48708,v43173,ser,true
v48710,v33551,alt,true
v48716,v61320,fan,true
v48722,v33680,side,true
v48722,v50466,set,true
v48726,v52590,seq,true
v48734,v39021,par,true
v48737,v2153,char,false
v48738,v2153,preq,false
v48739,v44465,preq,true
v48740,v33368,char,true
v48743,v27551,seq,true
v48749,v29791,set,false
v48751,v44568,preq,true
v48753,v48760,seq,true
v48755,v45849,preq,true
v48758,v48777,ser,true
v48759,v48670,ser,true
v48760,v48753,preq,true
v48761,v2205,set,true
v48762,v3052,set,true
v48763,v2205,char,true
v48763,v3052,char,true
v48764,v61648,side,true
v48767,v46095,preq,true
v48767,v51280,seq,true
v48769,v1564,char,false
v48772,v48773,seq,true
v48773,v48772,preq,true
v48774,v48777,seq,true
v48777,v48758,ser,true
v48777,v48774,preq,true
v48785,v20,par,false
v48789,v387,char,false
v48801,v47131,preq,true
v48805,v50198,set,true
v48828,v38055,par,true
v48834,v48836,alt,true
v48836,v48834,alt,true
v48848,v55581,alt,true
v48852,v33839,preq,true
v48855,v51393,preq,true
v48861,v35710,set,true
v48861,v37218,set,true
v48861,v37742,set,true
v48861,v45811,char,true
v48861,v45955,set,true
v48861,v46837,set,true
v48861,v50535,set,true
v48861,v52848,set,true
v48872,v48874,ser,true
v48874,v48872,ser,true
v48891,v39357,ser,true
v48901,v39283,ser,true
v48901,v48902,ser,true
v48902,v39283,ser,true
v48902,v48901,ser,true
v48903,v31283,seq,true
v48904,v29800,preq,true
v48914,v973,par,true
v48916,v1153,seq,true
v48932,v48933,set,true
v48933,v48932,set,true
v48951,v17852,orig,true
v48955,v53104,seq,true
v48961,v48962,seq,true
v48962,v48961,preq,true
v48962,v48963,seq,true
v48963,v48962,preq,true
v48964,v44087,seq,true
v48964,v45575,char,true
v48972,v9747,alt,true
v48976,v33138,char,true
v48976,v41057,char,true
v48976,v49678,char,true
v48976,v50166,char,true
v48979,v41548,seq,true
v49005,v50248,set,true
v49005,v51777,set,true
v49005,v53418,preq,true
v49005,v54229,preq,true
v49006,v2002,set,false
v49006,v5883,set,false
v49006,v14018,set,false
v49006,v17100,set,false
v49006,v17101,set,false
v49006,v22505,set,false
v49008,v54201,ser,true
v49008,v56172,seq,false
v49018,v45503,set,true
v49031,v49032,alt,true
v49032,v49031,alt,true
v49037,v49038,ser,true
v49038,v49037,ser,true
v49041,v21803,seq,true
v49041,v28650,char,true
v49057,v33335,preq,true
v49117,v25438,preq,true
v49121,v30588,alt,false
v49121,v35324,set,true
v49124,v31820,par,true
v49137,v49138,seq,true
v49138,v49137,preq,true
v49142,v62279,preq,true
v49143,v28731,alt,true
v49148,v37549,ser,true
v49148,v49230,ser,true
v49159,v42048,set,true
v49162,v10726,alt,true
v49177,v58267,seq,true
v49180,v32148,char,true
v49180,v60179,char,true
v49190,v42906,set,true
v49190,v50983,set,true
v49195,v49197,seq,true
v49197,v49195,preq,true
v49207,v46318,ser,true
v49207,v54829,ser,true
v49211,v36301,set,true
v49218,v25528,ser,true
v49218,v56483,side,false
v49218,v58490,side,false
v49221,v19470,orig,true
v49221,v22190,char,true
v49221,v29067,preq,true
v49223,v54616,preq,true
v49224,v10972,orig,true
v49225,v35904,preq,true
v49225,v53150,seq,true
v49227,v44195,orig,true
v49230,v49148,ser,true
v49230,v49295,ser,true
v49234,v49238,set,true
v49238,v49234,set,true
v49251,v169,char,false
v49255,v47896,par,true
v49261,v57718,seq,true
v49272,v49273,side,true
v49273,v49272,par,true
v49274,v19233,seq,true
v49295,v49230,ser,true
v49295,v49556,ser,true
v49299,v43513,ser,true
v49300,v50199,seq,true
v49300,v54993,char,true
v49300,v57238,seq,true
v49307,v56553,preq,true
v49314,v49889,ser,true
v49316,v26838,ser,true
v49326,v49327,seq,true
v49327,v49326,preq,true
v49337,v48407,ser,true
v49338,v51959,ser,true
v49351,v55341,ser,true
v49362,v13325,set,true
v49383,v20355,char,false
v49383,v51597,seq,true
v49384,v50827,side,true
v49385,v51691,side,true
v49388,v49389,alt,true
v49389,v49388,alt,true
v49392,v46102,ser,true
v49392,v50132,ser,true
v49392,v51719,ser,true
v49392,v52321,ser,true
v49392,v57976,ser,true
v49392,v58586,ser,true
v49395,v48551,preq,true
v49400,v49401,seq,true
v49401,v49400,preq,true
v49414,v21905,alt,false
v49417,v31999,preq,true
v49429,v26796,preq,true
v49434,v49447,ser,true
v49434,v49654,ser,true
v49440,v48463,preq,true
v49441,v3360,par,true
v49447,v40677,ser,true
v49447,v49434,ser,true
v49456,v37039,ser,true
v49460,v36751,alt,true
v49461,v51763,set,true
v49462,v44733,ser,true
v49462,v50694,seq,true
v49478,v39649,orig,true
v49493,v1162,set,true
v49493,v23330,preq,true
v49498,v26811,preq,true
v49503,v55245,char,true
v49503,v59806,preq,true
v49504,v52529,seq,true
v49505,v50712,preq,true
v49505,v58456,preq,true
v49507,v28157,set,false
v49509,v11292,char,true
v49513,v9244,preq,true
v49516,v29663,preq,true
v49516,v30382,char,true
v49517,v49726,ser,true
v49517,v49826,ser,true
v49521,v49530,char,true
v49524,v58314,fan,true
v49525,v1967,orig,true
v49526,v1967,orig,true
v49527,v1967,orig,true
v49528,v56870,alt,true
v49530,v49521,char,true
v49536,v20053,seq,true
v49542,v49543,seq,true
v49543,v49542,preq,true
v49543,v49544,seq,true
v49544,v49543,preq,true
v49548,v61059,ser,true
v49550,v43971,seq,true
v49555,v41551,preq,true
v49556,v49295,ser,true
v49556,v49726,ser,true
v49557,v25310,preq,true
v49557,v28801,seq,true
v49558,v25303,ser,true
v49558,v27860,ser,true
v49559,v32982,preq,true
v49561,v49562,seq,true
v49562,v49561,preq,true
v49562,v49564,seq,true
v49563,v56901,alt,true
v49564,v49562,preq,true
v49567,v5652,seq,true
v49568,v47179,preq,true
v49568,v52168,seq,true
v49570,v59045,ser,true
v49575,v54101,side,true
v49580,v37326,set,true
v49584,v7,char,false
v49584,v49585,fan,true
v49585,v7,char,false
v49585,v49584,orig,true
v49588,v24301,orig,true
v49594,v53555,seq,true
v49599,v19397,orig,true
v49608,v58116,side,true
v49614,v2153,preq,false
v49614,v15119,preq,false
v49629,v11029,par,false
v49644,v499,set,false
v49654,v49434,ser,true
v49654,v52314,ser,true
v49655,v29010,alt,true
v49659,v58230,seq,true
v49678,v33138,char,true
v49678,v48976,char,true
v49687,v31104,ser,true
v49688,v28768,seq,true
v49688,v49689,preq,true
v49689,v49688,seq,true
v49691,v47568,ser,true
v49707,v50899,seq,true
v49707,v57314,preq,true
v49724,v57489,set,true
v49726,v49517,ser,true
v49726,v49556,ser,true
v49729,v25616,preq,true
v49795,v44249,par,true
v49796,v372,orig,true
v49796,v451,orig,true
v49801,v33,char,false
v49802,v1798,orig,true
v49821,v45597,seq,true
v49825,v51678,preq,true
v49826,v49517,ser,true
v49826,v50134,ser,true
v49828,v33539,char,true
v49828,v49829,char,true
v49829,v33539,char,true
v49829,v49828,char,true
v49832,v37109,char,true
v49833,v6163,ser,true
v49835,v61788,alt,true
v49837,v60,ser,true
v49837,v49839,ser,true
v49839,v60,ser,true
v49839,v49837,ser,true
v49842,v42448,preq,true
v49848,v49913,alt,true
v49851,v41998,char,true
v49851,v46174,char,true
v49851,v53151,char,true
v49851,v56747,seq,true
v49859,v56598,seq,true
v49862,v55625,seq,true
v49886,v36713,ser,true
v49889,v49314,ser,true
v49895,v28741,char,true
v49913,v49848,alt,true
v49932,v46061,seq,true
v49936,v26154,preq,true
v49952,v36192,par,true
v49954,v29761,ser,true
v49954,v49956,ser,true
v49956,v49954,ser,true
v49956,v49957,ser,true
v49957,v49956,ser,true
v49959,v51120,alt,true
v49960,v19,char,false
v49968,v49969,preq,true
v49969,v49968,seq,true
v49978,v47294,preq,true
v49982,v33865,par,true
v49984,v45886,set,true
v49984,v55305,set,true
v49985,v27583,ser,true
v49985,v52424,preq,true
v49985,v52425,ser,true
v50008,v27685,ser,true
v50014,v7,alt,false
v50017,v51,char,false
v50033,v51457,fan,true
v50041,v499,char,false
v50041,v55371,ser,true
v50041,v55373,ser,true
v50058,v46311,set,true
v50073,v25124,orig,true
v50073,v29865,orig,true
v50074,v40001,char,true
v50074,v40057,orig,true
v50075,v38271,preq,true
v50076,v240,alt,true
v50084,v50085,seq,true
v50085,v50084,preq,true
v50085,v50086,seq,true
v50086,v50085,preq,true
v50093,v36169,preq,true
v50130,v46123,char,true
v50132,v46102,preq,true
v50132,v49392,ser,true
v50132,v51719,ser,true
v50132,v52620,seq,true
v50132,v55280,preq,true
v50134,v49826,ser,true
v50134,v50336,ser,true
v50135,v35984,preq,true
v50136,v29682,set,true
v50136,v32150,set,true
v50140,v34544,ser,true
v50140,v56239,ser,true
v50141,v31770,preq,true
v50142,v39979,set,true
v50151,v38125,preq,true
v50152,v39971,ser,true
v50152,v60305,ser,true
v50153,v54849,fan,true
v50155,v50156,seq,true
v50156,v50155,preq,true
v50158,v34804,orig,true
v50166,v41057,char,true
v50166,v48976,char,true
v50166,v50226,char,true
v50197,v43660,set,true
v50198,v48805,set,true
v50199,v49300,preq,true
v50199,v53174,seq,true
v50199,v57238,par,true
v50200,v39952,set,true
v50205,v50253,preq,true
v50215,v26307,ser,true
v50216,v34761,preq,true
v50223,v30197,par,true
v50226,v41057,char,true
v50226,v50166,char,true
v50226,v50231,char,true
v50226,v54273,char,true
v50231,v50226,char,true
v50231,v54273,char,true
v50231,v60694,char,true
v50241,v45021,alt,true
v50242,v60395,alt,true
v50248,v49005,set,true
v50248,v53418,set,true
v50253,v31021,preq,true
v50253,v50205,seq,true
v50259,v50324,char,true
v50276,v8462,char,false
v50276,v9923,char,false
v50276,v11087,char,false
v50279,v51228,side,true
v50279,v52053,side,true
v50279,v53755,set,true
v50279,v56970,set,true
v50282,v25438,orig,true
v50283,v56862,char,true
v50283,v60213,char,true
v50303,v51726,alt,true
v50315,v42084,preq,true
v50324,v50259,char,true
v50326,v33587,seq,true
v50330,v31462,set,false
v50335,v55635,preq,true
v50336,v50134,ser,true
v50336,v53620,ser,true
v50341,v27596,seq,true
v50345,v7014,set,false
v50347,v50348,side,true
v50348,v50347,par,true
v50354,v30193,char,false
v50354,v31598,char,false
v50354,v33496,char,false
v50354,v34717,char,true
v50354,v34801,char,false
v50354,v34842,char,false
v50355,v30032,alt,true
v50364,v10933,char,false
v50365,v58237,ser,true
v50371,v50375,seq,true
v50375,v50371,preq,true
v50377,v44323,char,true
v50377,v55497,char,true
v50392,v18160,par,false
v50395,v62113,seq,true
v50397,v50410,set,true
v50399,v56336,seq,true
v50410,v50397,set,true
v50411,v58500,char,false
v50416,v33175,preq,true
v50423,v46155,set,true
v50423,v48291,char,true
v50434,v50435,seq,true
v50435,v50434,preq,true
v50437,v54301,char,true
v50438,v55558,side,true
v50439,v54507,seq,true
v50439,v59256,side,true
v50456,v7809,char,false
v50456,v26532,char,false
v50457,v45997,ser,true
v50458,v397,orig,true
v50458,v1103,orig,true
v50460,v18757,char,true
v50460,v22190,char,true
v50460,v37168,char,true
v50460,v46113,char,true
v50460,v52201,set,true
v50464,v36256,par,true
v50466,v33680,set,true
v50466,v43170,set,true
v50466,v48722,set,true
v50475,v32192,alt,true
v50476,v50477,fan,true
v50477,v50476,orig,true
v50483,v50484,set,true
v50484,v50483,set,true
v50484,v51448,char,true
v50484,v53741,char,true
v50484,v54811,set,true
v50484,v55027,preq,true
v50484,v55363,preq,true
v50484,v56236,side,true
v50485,v17716,char,true
v50486,v61483,seq,true
v50488,v58568,fan,true
v50496,v36301,set,true
v50508,v50509,char,true
v50508,v52657,seq,true
v50509,v50508,char,true
v50509,v54212,set,true
v50510,v50511,preq,true
v50511,v50510,seq,true
v50515,v20909,char,true
v50520,v31820,preq,true
v50520,v55449,seq,true
v50522,v36301,set,true
v50532,v50750,ser,true
v50532,v54220,ser,true
v50535,v35710,char,true
v50535,v37218,set,true
v50535,v37742,set,true
v50535,v45811,char,true
v50535,v45955,set,true
v50535,v46837,char,true
v50535,v48861,set,true
v50535,v52848,set,true
v50539,v23327,ser,true
v50539,v50540,ser,true
v50540,v50539,ser,true
v50551,v26007,par,true
v50560,v44058,preq,true
v50561,v32701,char,false
v50566,v26773,preq,true
v50580,v62216,preq,true
v50596,v33201,ser,true
v50598,v33201,seq,true
v50603,v36963,ser,true
v50612,v31996,seq,true
v50614,v42382,preq,true
v50616,v50617,char,true
v50617,v50616,char,true
v50626,v18157,side,false
v50637,v56588,preq,true
v50648,v30346,ser,true
v50648,v45879,ser,true
v50648,v61420,seq,true
v50651,v52236,side,true
v50663,v34037,alt,true
v50669,v28922,preq,true
v50673,v5299,char,false
v50673,v6035,char,false
v50673,v10399,char,false
v50673,v10586,set,false
v50673,v11409,char,false
v50673,v12183,char,false
v50673,v13091,char,false
v50673,v13687,set,false
v50673,v23511,char,false
v50678,v46550,preq,true
v50678,v56032,seq,true
v50680,v29006,char,true
v50680,v30209,char,true
v50680,v39138,ser,true
v50680,v52859,ser,true
v50692,v50697,set,true
v50694,v49462,preq,true
v50694,v55059,seq,true
v50695,v51643,set,true
v50696,v44554,orig,true
v50697,v50692,set,true
v50699,v44554,preq,true
v50706,v53091,set,true
v50706,v58229,seq,true
v50712,v49505,seq,true
v50718,v50719,side,true
v50719,v50718,par,true
v50726,v50727,preq,true
v50727,v50726,seq,true
v50727,v54913,ser,true
v50729,v45049,orig,true
v50735,v50736,side,true
v50735,v57061,seq,true
v50736,v50735,par,true
v50750,v50532,ser,true
v50750,v54220,ser,true
v50756,v52837,seq,true
v50757,v46039,char,true
v50758,v37016,set,true
v50763,v13124,preq,true
v50768,v56201,side,true
v50768,v57941,alt,true
v50783,v324,char,true
v50783,v998,char,true
v50786,v29920,orig,true
v50789,v29443,preq,false
v50796,v52318,set,true
v50807,v104,set,false
v50807,v216,set,false
v50807,v1275,set,false
v50807,v10402,set,false
v50807,v10403,set,false
v50807,v18530,set,false
v50811,v50812,seq,true
v50812,v50811,preq,true
v50813,v58384,char,true
v50820,v50822,seq,true
v50822,v50820,preq,true
v50824,v35476,preq,true
v50825,v47072,preq,true
v50827,v49384,par,true
v50829,v28760,preq,true
v50842,v39001,preq,true
v50844,v28301,seq,true
v50848,v42577,char,true
v50859,v43,char,false
v50859,v128,char,false
v50859,v129,char,false
v50859,v50860,ser,true
v50860,v43,char,false
v50860,v128,char,false
v50860,v129,char,false
v50860,v50859,ser,true
v50868,v36246,ser,true
v50871,v50872,seq,true
v50872,v50871,preq,true
v50879,v21426,set,true
v50879,v52764,char,true
v50879,v60747,char,true
v50880,v61027,side,true
v50888,v26391,preq,false
v50899,v49707,preq,true
v50946,v36072,char,true
v50957,v20424,par,false
v50959,v47056,par,true
v50983,v34168,set,true
v50983,v34169,set,true
v50983,v42906,set,true
v50983,v49190,set,true
v51009,v19570,char,false
v51010,v58020,seq,true
v51020,v28855,preq,true
v51022,v21905,alt,false
v51022,v29655,alt,true
v51025,v20772,ser,true
v51025,v51029,ser,true
v51029,v20772,ser,true
v51029,v51025,ser,true
v51034,v34737,char,false
v51041,v61271,seq,true
v51042,v52110,alt,true
v51049,v1224,orig,true
v51051,v1224,orig,true
v51057,v22499,alt,true
v51083,v34991,ser,true
v51090,v33162,seq,true
v51099,v52630,char,true
v51120,v49959,alt,true
v51121,v21178,orig,true
v51121,v26594,char,true
v51132,v46240,preq,true
v51141,v21905,preq,false
v51145,v15573,set,true
v51154,v25197,par,true
v51167,v1194,char,false
v51172,v42884,par,true
v51172,v51173,seq,true
v51173,v51172,preq,true
v51178,v59152,preq,true
v51189,v56163,fan,true
v51209,v54453,par,true
v51220,v60678,seq,true
v51228,v50279,par,true
v51230,v51936,par,true
v51259,v53775,preq,true
v51276,v27170,preq,true
v51279,v46794,preq,true
v51279,v51288,seq,true
v51280,v48767,preq,true
v51288,v51279,preq,true
v51288,v58511,seq,true
v51292,v32951,preq,true
v51294,v28253,preq,true
v51295,v18334,char,false
v51295,v51296,ser,true
v51296,v7014,char,false
v51296,v7679,char,false
v51296,v18334,char,false
v51296,v51295,ser,true
v51296,v52861,ser,true
v51297,v52862,seq,true
v51298,v57560,fan,true
